close,high,low,open,volume,returns,range,ma_12,ma_21,hmm,ma_signal,hmm_signal,main_signal,log_returns_benchmark,benchmark_product,benchmark_product_exp,log_returns_strategy,log_returns_product,strategy_product_exp
hbar_usd,hbar_usd,hbar_usd,hbar_usd,hbar_usd,,,,,,,,,,,,,,
0.17441199719905853,0.18457700312137604,0.14880900084972382,0.1527319997549057,285762965,0.1424341618198144,0.24036181996660866,0.1357442500690619,0.13724871334575472,0,0.0,1,0.0,0.13316121570983963,0.7684660550107563,1.1564558308144632,0.0,0.47517985225904347,0.608303428480419
0.21042999625205994,0.21258500218391418,0.16871599853038788,0.1747480034828186,402968960,0.20651101777071923,0.26001685694095533,0.143501249452432,0.14073161780834198,2,1.0,0,0.0,0.18773273805179508,0.9561987930625513,1.6017877192135597,0.0,0.47517985225904347,0.608303428480419
0.2202730029821396,0.23845599591732025,0.1874929964542389,0.21035699546337128,339235185,0.046775682675436414,0.2718128166217655,0.15202916661898294,0.14461128484635127,2,1.0,0,0.0,0.04571466125064439,1.0019134543131958,1.7234881159563407,0.0,0.47517985225904347,0.608303428480419
0.2683979868888855,0.2759949862957001,0.2092369943857193,0.22010399401187897,571376576,0.21847881154390958,0.3190544392303558,0.16450799877444902,0.15028795103232065,2,1.0,0,0.0,0.1976032049650974,1.199516659278293,2.318512562784443,0.0,0.47517985225904347,0.608303428480419
0.27018800377845764,0.2770020067691803,0.2455880045890808,0.26876699924468994,320295839,0.006669263470717501,0.12791342245180726,0.1774052493274212,0.15587366549741655,3,1.0,1,0.0,0.0066471223220144135,1.2061637816003075,2.3406445973965386,0.0,0.47517985225904347,0.608303428480419
0.27610498666763306,0.27610498666763306,0.2561970055103302,0.27070701122283936,228434420,0.02189950259237672,0.07770575271809776,0.189986664801836,0.16224580790315354,3,1.0,1,1.0,0.021663152888062396,1.2278269344883699,2.413803052417433,0.02422147456580072,0.49940132682484417,0.6477345209018404
0.3669469952583313,0.3930250108242035,0.2773439884185791,0.2773439884185791,1146569065,0.32901256035643844,0.4171030461674683,0.21027524769306183,0.17270971266996293,2,1.0,0,1.0,0.28443623066947166,1.5122631651578415,3.5369871352459175,0.2786607998388722,0.7780621266637164,1.177248942015706
0.40255099534988403,0.44944998621940613,0.356685996055603,0.36647099256515503,1081032744,0.09702763764692346,0.2600718592533202,0.23310474678874016,0.18531752200353713,2,1.0,0,0.0,0.09260437481978419,1.6048675399776258,3.977200279013312,0.0,0.7780621266637164,1.177248942015706
0.34212300181388855,0.4049620032310486,0.32828599214553833,0.40281999111175537,480722882,-0.15011264220940124,0.23356467507001533,0.2481766641139984,0.1959462364514669,3,1.0,1,0.0,-0.162651458525713,1.4422160814519127,3.2300595943252546,-0.0,0.7780621266637164,1.177248942015706
0.3624809980392456,0.38168400526046753,0.299888014793396,0.34227898716926575,694644477,0.059504903550541055,0.2727551166838855,0.26595908030867577,0.20706795085044133,3,1.0,1,1.0,0.05780172688968424,1.500017808341597,3.4817688824986197,0.0577954443076175,0.835857570971334,1.3067914376638248
